ver305729361,澧县,很好看，值回票价。,4.5,2018-12-01 22:44:22
我是saal,西安,很好，不错，情节很紧张。,5.0,2018-12-01 22:44:16
小明明,南昌,空腹去看，饭饱酒足会吐,3.5,2018-12-01 22:43:48
zszyqkdbd,武汉,好看～～～～～～,5.0,2018-12-01 22:43:41
勿忘心安,西安,非常刺激，同时同时又是正义篇，非常喜欢。,5.0,2018-12-01 22:43:28
😋田潇雨 私人银行客户经理,大连,真的太好看了.全程无尿点.刺激搞笑.剧情也很精彩.小伙伴们不要错过这个好电影呦❤️,5.0,2018-12-01 22:43:24
A．胡先森．,沈阳,之前想看一直没买到票，今天终于看到了，贼棒。,5.0,2018-12-01 22:42:56
旧梦难温,遂宁,太好看了，期待第二部,5.0,2018-12-01 22:42:20
Jaxi,广州,太好看了吧！！,5.0,2018-12-01 22:42:18
Justin 尹,长沙,好看好看哈哈哈哈哈,5.0,2018-12-01 22:41:42
麦兜兜559,郑州,"
中规中矩的爆米花电影，很套路化，确实没什么惊喜，但是动作场面还是很过瘾的，特别是最后与暴乱的流体大战。个人最喜欢毒液这个角色本身，一直都觉得特别酷，电影里短暂现身的女毒液非常性感和惊艳。
影片将有限的简单故事融入了许多暗黑形象以外的有趣元素，本身的惊悚定位与不经意间的角色幽默感平衡得十分大众得体，一般英雄起源巨制的快节奏把控，够格视觉特效兼具本体技能的动作场面，对于这位邪派新英雄的未知探索才刚刚开始。",5.0,2018-12-01 22:41:33
散热弹簧,成都,也没有说那么好吧 战斗画面不多,3.0,2018-12-01 22:41:28
飘小爷1990,绵阳,非典型漫威，不过感觉还不错,5.0,2018-12-01 22:40:17
_qqtm31398138999,重庆,可以，比较精彩,5.0,2018-12-01 22:39:42
舍得,辽阳,做最真实的自己，让自己强大起来，值得一看，,5.0,2018-12-01 22:39:35
nhN279858389,十堰,继续支持漫威电影，加油,5.0,2018-12-01 22:39:03
顾潇w,云浮,"超喜欢毒液，
为毒液疯狂打 call！！！",5.0,2018-12-01 22:38:59
曾霸天gg,南京,没看完 3D厅座位颠的我想吐,4.5,2018-12-01 22:38:56
成都市温江区花朵朵幼儿园,成都,不好看，剧情过于简单了,0.5,2018-12-01 22:38:44
笨笨,西双版纳,毒液好可爱啊啊啊,4.5,2018-12-01 22:38:39
风中传奇,永州,好看，反正整个过程都不错。我要求不高。能看懂 画面可以,5.0,2018-12-01 22:38:32
ぺ書冩時光,广元,很好看艾迪和毒液在一起太萌吧…,5.0,2018-12-01 22:38:25
烟尾鱼S,平顶山,完美我爱他！多么可爱的寄生虫！马上爱毒液要胜过爱小蜘蛛了,5.0,2018-12-01 22:38:24
weber683,上海,的确好看，不同以往英雄电影，偏邪恶的附身题材确实让人耳目一新的。,4.0,2018-12-01 22:38:23
cx是我男神i,南京,看完觉得还蛮好看的 不错的一部片子,5.0,2018-12-01 22:37:59
快乐的大叔,长春,效果不错，剧情一般，打斗场面少不精细，顺便吐槽下这个影院效果差点，屏幕不清晰,4.0,2018-12-01 22:37:47
福头娘,哈尔滨,孩纸和同学看的，说是挺好，挺有意思的，还见意我们也看看,5.0,2018-12-01 22:37:19
wBl648498961,阆中,嘻嘻嘻嘻嘻嘻,5.0,2018-12-01 22:36:54
花在干嘛,顺德,毒液太帅了❤ ❤ ❤ ,5.0,2018-12-01 22:36:50
前路坎坷不言弃つ,深圳,还不错 ，七点开始看的上面说看到九点 ，也就是说看两个小时，后面就看了一个半小时左右 就没了。,4.5,2018-12-01 22:36:32
PrInCe张旭,长春,非常不错，和期待中的不一样，,5.0,2018-12-01 22:36:18
nHY15066568309,德州,完美，最好的,5.0,2018-12-01 22:35:55
邓人航,广汉,还不错，漫威老爷子的最后一次客串。。,4.0,2018-12-01 22:35:40
mhp278105189,湖州,刺激，挺好看的！,4.5,2018-12-01 22:35:34
慧慧2779,马鞍山,好看，有点吓人,5.0,2018-12-01 22:35:29
何碧云,江门,"非常好看😊 ,这部电影的名字《毒液一致命守者》的意思是毒液是一个反派的英雄。总之来说特效6666666666666。",5.0,2018-12-01 22:35:16
。。H🌵,南昌,毒液超可爱的,4.5,2018-12-01 22:35:11
胡鑫,成都,共生体和宿主之间的爱情故事，很感人，但是删减太多😂,4.5,2018-12-01 22:34:54
zyt376835893,福安,特别有感觉 666,5.0,2018-12-01 22:33:58
LR777777n,郑州,这是第二次看了。哈哈😄,5.0,2018-12-01 22:33:57
👠七七⁷⁷,广州,超级好看，快去看吧,5.0,2018-12-01 22:33:42
等你的我,河源,有中国话！我喜欢！,5.0,2018-12-01 22:33:40
慕容兮音,芜湖,Very good!,5.0,2018-12-01 22:33:40
我不是你志哥,深圳,很久没看漫威这么精彩的电影了，确实不错,5.0,2018-12-01 22:33:30
小胖人儿！,鞍山,非常给力，很是喜欢！,5.0,2018-12-01 22:32:45
why063。,石家庄,别人推荐过来看的，还不错 还是值得去影院看的,4.5,2018-12-01 22:32:03
zkQ863364403,惠州,剧情的走向让我很疑惑,3.0,2018-12-01 22:31:54
qzuser,重庆,！！！！！好看,5.0,2018-12-01 22:31:51
Wec391449853,唐山,看的很爽，典型的商业片，剧情经不起推敲，但又有什么关系呢，爽就行了！,4.5,2018-12-01 22:31:43
emstars555,乐山,不错哦，就是毒液的改变太突然,4.0,2018-12-01 22:30:38
IJT809706726,银川,特效很优秀！！,5.0,2018-12-01 22:30:18
RHB5211314MB,宿州,不错  和女朋友一起看的,5.0,2018-12-01 22:30:13
雨后初晴,广州,不好看，属于无聊，比较牵强的那种。,2.0,2018-12-01 22:30:05
juju阿春,张家港,好傲娇的毒液！,4.0,2018-12-01 22:30:02
IuF240558572,盐城,还是挺有趣的,4.0,2018-12-01 22:29:50
When I'm gone,肇庆,艾迪手机牛逼，在海里游了个泳还能用,5.0,2018-12-01 22:29:47
梨子,九江,影片节奏很快，情节写的比较好，感觉票价买的比较值，继承了漫威的一向风格，幽默搞笑，又不失大场面,4.5,2018-12-01 22:29:41
掐死你的温柔,长春,电影很好看！值得推荐！哈哈哈,5.0,2018-12-01 22:28:54
L林家小妹L,遵义,刚看了回来，很好看，看完后特别期待第二部，推荐推荐推荐。,5.0,2018-12-01 22:28:28
猪宝宝薪,兰州,特技效果好！内容丰富！,4.0,2018-12-01 22:28:03
陪你度过余生,吉安,还可以   影片中有很多有意思的场面😂,5.0,2018-12-01 22:27:57
olv191692387,秦皇岛,太短了。。。,5.0,2018-12-01 22:27:37
西山遗民,射阳,不错，就是一个人看有一丝丝难过,4.5,2018-12-01 22:27:22
Fitzzzzzc,武汉,还阔以吧11,5.0,2018-12-01 22:26:46
znu799332198,渭南,。。。。。。。。。。。,5.0,2018-12-01 22:26:41
菁城之珂,赣州,还不错的一部电影,4.5,2018-12-01 22:26:28
秋杀,天津,"真是一部很沙雕很可爱的钙片啊。
毒液真的是个小可爱。
祝毒液和他的埃迪幸福地生活下去。",3.0,2018-12-01 22:25:59
日月,龙口,剧情一般，不紧凑,4.0,2018-12-01 22:25:32
你瞒我瞒0725,杭州,超级赞，看完电影大厅有个礼包机器，抽中了迪奥，香奈儿可可forever等等。超级开心!!!!!,5.0,2018-12-01 22:25:31
丿玛莎拉蒂灬,合肥,很好看，之前一直想看没有时间，这次带着心爱的她一块看的，很满意！,5.0,2018-12-01 22:25:07
SVB865129741,张家口,不错。。，，。。,4.0,2018-12-01 22:24:54
moon,佛山,情节一般，没有刺激！和大多数科幻片类似，反正睡着了,2.5,2018-12-01 22:24:52
Hannah ren,浦江,刺激，感觉很短,4.5,2018-12-01 22:24:41
军,张家界,好看，就前面没点激情,3.5,2018-12-01 22:24:25
seven昔年°,运城,和男友一起去看的，挺好看的！,5.0,2018-12-01 22:24:16
吃吃看看玩玩。,石家庄,和不错的一起去的，感觉灰常不赖，期待第二部。,5.0,2018-12-01 22:24:11
2U,龙岩,好看你了 小毒液怎么这么可爱又这么酷～,5.0,2018-12-01 22:24:00
炸毛薛,常德,毒液太可爱了,5.0,2018-12-01 22:23:36
nUe906283558,兰州,非常好！特别棒！,5.0,2018-12-01 22:23:29
caaba,贵阳,好看极了!,5.0,2018-12-01 22:23:19
闻月,锡林郭勒,超级棒 还带的美式幽默,5.0,2018-12-01 22:23:14
在天边373,南京,毒液还是蛮可爱的，五分好评,5.0,2018-12-01 22:23:11
fNW819322678,兰州,还好吧，漫威给人的感觉现在似乎欠了一点，电影到没多少问题,4.0,2018-12-01 22:22:48
Rjk461355061,彭州,中间很舒服，结尾有点潦草，大boss死的很皮。,4.5,2018-12-01 22:22:39
浅颜忆流年……,太原,很不一样的超级英雄,5.0,2018-12-01 22:22:00
万一,郑州,套路！毒液的转变太突兀了点,4.0,2018-12-01 22:21:10
地瓜娃,广州,精彩漂亮。..,5.0,2018-12-01 22:20:43
yforgetj,德阳,有些地方感觉是剪过的，不过特技真的好棒,5.0,2018-12-01 22:20:30
DWq954025668,西安,美好的结局！,5.0,2018-12-01 22:20:17
GSQ185498705,西宁,挺好看的，刚开始英语和屏幕地下的字对不上，看一会就适应了。,4.5,2018-12-01 22:19:56
我思故我在,黔南,还是不错的，毒液是个小可爱,4.5,2018-12-01 22:19:42
怪盗基德,泗阳,感动，帅，霸气,5.0,2018-12-01 22:19:34
李银艳,济源,视觉冲击力很强悍，胜利终究是偏向善良的人们,5.0,2018-12-01 22:19:08
伊礼莎～白宫照明,中山,怪物的形象塑造有点恶心，总有接吻的镜头，对孩子影响不好，差评,0.5,2018-12-01 22:19:06
殇,黄山,赞爆了，喜剧，基情，无厘头，amazing,5.0,2018-12-01 22:19:03
zYUderellar,合川,   每一个画面都给人舒服 很震撼 ,4.5,2018-12-01 22:18:47
蓝胭脂,嘉善,超级好看，期待续集,5.0,2018-12-01 22:18:45
榆熙baby,东莞,只想说，有点爱上毒液了……,4.5,2018-12-01 22:18:24
louis4409,常熟,很好看以后还会来看的,5.0,2018-12-01 22:18:23
graf_2014,北京,特效不错，剧情有点短，毒液的造型比较给力，篇幅限制，不太过瘾,4.5,2018-12-01 22:18:21
BHw318159647,曲靖,非常满意的一次网购！,5.0,2018-12-01 22:18:16
風僝雲僽,邹城,一般般吧，中间都睡着了。,3.0,2018-12-01 22:17:31
cUz281359566,青岛,想变一波毒液,4.0,2018-12-01 22:17:28
无敌小胖纸fly,北碚,漫威佳作，值得一看,4.0,2018-12-01 22:17:11
男人秀L,武汉,不错的电影，推荐,5.0,2018-12-01 22:17:04
滥情种子cc,永康,还可以，有点短,4.0,2018-12-01 22:17:04
宇文秦,成都,特效不错，不教条，女毒液好看,3.5,2018-12-01 22:16:50
恋风恋歌,启东,很不错，值得一看,5.0,2018-12-01 22:16:41
若比邻126,沧州,超级震撼的影片，值得去观看,5.0,2018-12-01 22:16:16
肥鸡慢半拍617,南宁,好看！看得我好兴奋！,5.0,2018-12-01 22:15:40
祎馨,泰和县,毒液很可爱，很好看😊 ,5.0,2018-12-01 22:15:33
zGc68088035,佛山,剧情紧凑无尿点，特效震撼。致敬角色客串斯坦李。,5.0,2018-12-01 22:15:25
qVt937914677,遵义,就很好看啦！,5.0,2018-12-01 22:15:17
Pik254806221,京山,特别好看啦啦啦啦,5.0,2018-12-01 22:14:37
霄217673763,孝感,男主帅， 漫威风， 结尾促， 好突兀。😏,4.0,2018-12-01 22:14:32
hakunaduang,武汉,也就看看特效,3.0,2018-12-01 22:14:08
胡晋玮jungle,苏州,毒液太可爱了吧，除了开头有点恐怖,5.0,2018-12-01 22:13:52
听水依蓝2015,漳州,还不错，亦正亦邪,5.0,2018-12-01 22:13:51
'R,阳江,看完后，感觉毒液在我身上了😂,5.0,2018-12-01 22:13:46
OBa409263081,深圳,精彩剧情！就是时间太短了！期待2,5.0,2018-12-01 22:13:41
啦啦啦13509,中牟,非常好。好好,5.0,2018-12-01 22:12:59
风之魂1609,常州,挺好看的！！,5.0,2018-12-01 22:12:57
往事忧。,西宁,简直了。。。完美，好看。我们是毒液,5.0,2018-12-01 22:12:39
Yvz199695153,呼和浩特,一般般吧！没什么好看的,3.0,2018-12-01 22:12:21
hBi929528974,黔南,汤老湿演技很好，特效很棒，期待续集,5.0,2018-12-01 22:12:11
逍遥剑客lch,佛山,差评，看个3D还要自购眼镜，变相加票价,0.5,2018-12-01 22:12:07
鲁班木雕工艺苑《诚招精英代理》,仙游县,惊心动魄，别出心裁，很有耐人寻味的感觉,5.0,2018-12-01 22:12:03
幺巴狗儿,重庆,惊险刺激，剧情紧凑，幽默搞笑，期待下集！,5.0,2018-12-01 22:11:41
大苏的小苏苏哇,成都,这电影简直gay里gay气,5.0,2018-12-01 22:11:17
实在取不动了,遂宁,抖腿的把整排都抖动了起来呢！,5.0,2018-12-01 22:10:56
吸血的文子,周口,性格挺好的。场面一般般吧。,3.5,2018-12-01 22:10:05
时过境迁心已沉,重庆,好看，但电影院让我难受。声音太大，3d眼镜花,5.0,2018-12-01 22:09:14
只想拥有你丶,连云港,。，。。。。,4.0,2018-12-01 22:09:08
Chasing,柳州,挺好看的，后面的彩蛋应该是除了毒液还有另一个寄生体,4.5,2018-12-01 22:08:49
卢迪迪迪,海口,好看好看好看好看好看好看,5.0,2018-12-01 22:08:47
wrt15140844666,鞍山,就是在道路上随便用无人机，随意爆炸，警察也不管，911都死绝了吗？过后也不管!总体很好看，收尾有点儿急，在丰满一点也好了＾０＾~,5.0,2018-12-01 22:08:42
Ijx833496182,宜昌,"惊悚大片够惊悚


艾玛笑死我了……",5.0,2018-12-01 22:08:18
Xyq122493279,青岛,惊险刺激，太好看了，,5.0,2018-12-01 22:08:09
jiyuan227,南京,超震撼。好看！打斗场景棒棒哒👍,5.0,2018-12-01 22:08:08
pvW730535991,琼海,有点恶心，有点帅，有点疯狂，有点酷,5.0,2018-12-01 22:08:07
相守,岐山县,紧张刺激，值得一看,5.0,2018-12-01 22:08:06
小霞🎀,开平,最好是两个人去，要是你够大胆的话就一个人去,4.5,2018-12-01 22:08:03
郭伟,潍坊,还不错，不过删了太多了，有些环节漏了好多,4.5,2018-12-01 22:08:02
美景123aa,铁岭,真的很过瘾，喜欢,5.0,2018-12-01 22:08:00
💤,赤峰,漫威必追666,5.0,2018-12-01 22:07:58
尚王木木,运城,挺好看的，期待暴乱,4.5,2018-12-01 22:07:48
DAm890616897,上海,不喜欢 故事感觉特别没有逻辑 人物情感太跳跃 为了拯救世界这个主题硬拗剧情 如果早个十年我可能还能喜欢 可惜现在无法接受这么纯粹的英雄主义主题的剧情了,3.0,2018-12-01 22:07:41
Vine.,宜宾,以后毒液是我最爱的娃儿了,5.0,2018-12-01 22:07:41
gcx631694782,连江,完美。。。。。。,5.0,2018-12-01 22:07:18
暴风TAN,东莞,没什么新意，很一般……,2.0,2018-12-01 22:07:12
WJJ556283390,襄阳,very good,5.0,2018-12-01 22:06:26
Aam13637085689,合肥,必须满分，最后漫威老爷子出现我真想念他～,5.0,2018-12-01 22:05:57
茶兑水381,成都,真棒啊啊啊啊,4.5,2018-12-01 22:05:51
北暖1314,常州,感觉也没有想象中的那么好,4.0,2018-12-01 22:05:38
bOg244352533,钦州,剧情太短lele,5.0,2018-12-01 22:05:16
ljy3871153,怀化,一般，不怎么好看,3.0,2018-12-01 22:05:15
余温,老河口,刺激，超好看！为了正义我们要守护我们的地球！可惜最后出现的斯坦李去世了！,5.0,2018-12-01 22:04:43
啊哈,北京,特效还可以，情节一般,3.5,2018-12-01 22:04:28
T丶悠悠,淮安,好的啊？？？？？,5.0,2018-12-01 22:04:28
Xse600946810,佛山,好看，来看老爷爷的,4.5,2018-12-01 22:04:26
不一,吉安,让人有种热血沸腾的感觉，即使是个loser，也可以有所作为。,5.0,2018-12-01 22:04:11
赖嘎嘎473,河源,很好看 好喜欢,5.0,2018-12-01 22:03:58
轩先森,绵阳,期待第二部屠杀,5.0,2018-12-01 22:03:57
Yvu297665735,吉安,很棒，非常的ok,5.0,2018-12-01 22:03:56
cIp144253180,南京,看了两遍，还是觉得好看，4D效果非常好,5.0,2018-12-01 22:03:56
gzb170736775,长沙,还不错，孩子喜欢,4.0,2018-12-01 22:03:37
zhang_f,沧州,整部剧特效很值得一看，不错,5.0,2018-12-01 22:03:26
＄,九江,十分好看，全片无尿点,5.0,2018-12-01 22:03:26
Yve938660863,西宁,好看好看好看,5.0,2018-12-01 22:03:24
RUFFIAN,德州,超好看，被毒液圈粉,5.0,2018-12-01 22:02:39
陈安靖LS,南通,挺刺激的，很有感觉,5.0,2018-12-01 22:02:23
qaf620215352,黄石,不知道为什么，感受到毒液和男主有种莫名的情感😂,5.0,2018-12-01 22:02:20
萤火星魂,苏州,毒液很可爱，磕cp很开心,4.0,2018-12-01 22:02:03
5729791010lx,呼和浩特,很好看，效果很好，很不错,5.0,2018-12-01 22:01:41
江,启东,阿西 毒液超帅 爱上了爱上了，感觉要有个男朋友以后可以一起看这种 可惜并没有——,5.0,2018-12-01 22:01:39
梦回西游恋,深圳,剧情一般，科幻加小恋爱,4.0,2018-12-01 22:01:36
斩丶赤瞳,六盘水,很强，自认为很好看，影评满分,5.0,2018-12-01 22:01:11
淘VS宝5,天津,电影灰常不错，不愧评分那么高，3D效果很好，就是票价贵啊,5.0,2018-12-01 22:01:05
幸福很简单,随州,毒液这部电影非常好看，今天差点爆满。影片展现了好与坏的较量，笑点比较多。,4.5,2018-12-01 22:00:49
薇铵,福州,好看，喜欢毒液,5.0,2018-12-01 22:00:47
L uw,赣州,超超超超超级好看,5.0,2018-12-01 22:00:02
LGS449417648,绵阳,非常好看，很搞笑，毒液很可爱，散场后听见其他人也说很可爱，被毒液圈粉了，就是长得丑了点,4.5,2018-12-01 21:59:15
limeko8,义乌,还是挺好的。,4.5,2018-12-01 21:59:11
cXc489310056,兴安盟,;;;;;;;;,4.5,2018-12-01 21:59:10
三旬ycm,长沙,挺好看的，看完都觉得没看够。,5.0,2018-12-01 21:59:09
QjK700862412,禄劝彝族苗族自治县,酷66666666,5.0,2018-12-01 21:59:08
V咿呀,成都,很好看😄很好看😄,4.5,2018-12-01 21:58:57
浩然,大邑,还没有过瘾，好不容易抽空出来看，挺不错的。期待下一部。,5.0,2018-12-01 21:58:55
,威海,毒液跟男主是真爱呀，本来还想着回去，突然就反转跟男主拯救地球了,4.5,2018-12-01 21:58:50
🙃,广州,毒液厉害啊，就是一开始有点残忍啦,5.0,2018-12-01 21:58:48
R-J-Y,桂林,好看 期待下一部,5.0,2018-12-01 21:58:46
smile阿曼达,沈阳,电影值得一看，情节紧凑。观影后还送了小礼物,5.0,2018-12-01 21:58:38
Cav丶lbj,长丰县,本来以为很可怕的，发现蜜汁萌😂😂我也好想有个毒液呀，不过最后的打架太敷衍了，但人物刻画很棒！尤其是毒液那个小傲娇～,4.5,2018-12-01 21:58:38
iFX890479748,东莞,……，( '-' 三 '-' ),4.5,2018-12-01 21:58:25
Snow.一如既往,仙游县,个人认为，不可多得的好片,5.0,2018-12-01 21:58:22
gNq349749997,南通,太精彩了，自己都想变成毒液了，哈哈,5.0,2018-12-01 21:58:21
Time永恒,仙桃,喝醉了，看的，精神瞬间提起来了,5.0,2018-12-01 21:58:08
👗琦💄㚢👛仼👙,大连,特别好看，值回票价,5.0,2018-12-01 21:58:04
Pangiqq,睢宁,和女朋友一起看的，棒！,5.0,2018-12-01 21:57:57
吃个炫迈说爱我,新郑,很好看。毒液很可爱啊 哈哈,5.0,2018-12-01 21:57:53
滔or瑶,广州,还不错，挺好看的，值得推荐,5.0,2018-12-01 21:57:53
无虑a,昆明,感觉还行吧…,3.5,2018-12-01 21:57:50
慷慨男儿,成都,很好，只有动少风，没有气味和雨,5.0,2018-12-01 21:57:48
羡,荆州,看第二遍了 还是超级喜欢,5.0,2018-12-01 21:57:41
凯乐房抵  纪亚运,武汉,还不错，我也想被附身了,4.0,2018-12-01 21:57:27
IJq490167035,杭州,还行吧，，，，，,5.0,2018-12-01 21:57:22
QqZ525350976,温州,非常棒拍的精彩○k,5.0,2018-12-01 21:56:53
DxB195615286,重庆,特效依然很好,4.0,2018-12-01 21:56:47
SzU932808225,益阳,特效杠杠的？,4.5,2018-12-01 21:56:38
cJt81264174,北京,很多人说不好看。怎么说呢？特别惊喜也没有，但是还是挺符合我的口味，因为那个毒液还挺可爱的。一个人去看的。开始有点害怕，后面就没啥了。我是科幻迷，只要视觉效果好，在我这就OK,4.5,2018-12-01 21:56:21
Hqe590827193,南京,好看，推荐,5.0,2018-12-01 21:56:00
Scott,东莞,真的好看，比其他英雄有意思多了,5.0,2018-12-01 21:55:54
为谁疯狂,重庆,还可以，，，,4.5,2018-12-01 21:55:49
D.efy,溧阳,哦哦哦哦哦突突T﹏T,5.0,2018-12-01 21:55:27
Zrw962259728,昆明,不错，很有震撼感,5.0,2018-12-01 21:55:23
寂寞小傻子i,高安,很好看，你们说会不回有第二部,5.0,2018-12-01 21:55:02
BKV13511915444,贵阳,太棒了让人震撼呵呵,5.0,2018-12-01 21:55:01
Zoey212,西安,我觉得毒液太……萌了？,5.0,2018-12-01 21:54:59
wilbert0535,烟台,漫威的电影一直都很喜欢。《毒液》值得一看。,4.0,2018-12-01 21:54:49
gf,西安,期待第二部。。。热闹，剧情紧凑，不错。。。,5.0,2018-12-01 21:54:26
海鸥浮云,重庆,很精彩！画面做的很好，打斗场面也一如之前的作品一样精彩。只是感觉可能有漫威的通病，前面的铺垫实在是太长了，差点没坚持看完。,4.5,2018-12-01 21:54:14
JAa593387171,河源,非常好看，很喜欢,5.0,2018-12-01 21:54:07
小花是小公举,丽江,大爱毒液，，好看呢，强烈推荐,5.0,2018-12-01 21:53:41
神奇宝宝啊,张家港,好看，喜欢毒液的大舌头,5.0,2018-12-01 21:53:27
wuli大荣,惠州,好看，好玩，好笑，感人,5.0,2018-12-01 21:52:56
jUG843142900,寿光,好好好，完美！,5.0,2018-12-01 21:52:45
薄情Tenderneas,合肥,一个人的电影！很难受,4.5,2018-12-01 21:52:34
小娅💜,东莞,一个人看太吓人了,1.0,2018-12-01 21:51:55
喵喵,东莞,看着样子觉得毒液挺可怕的，但整部电影看下来没想到毒液这么可爱,5.0,2018-12-01 21:51:37
秃头少女小哪吒,武汉,太好看了吧，好看，喜欢，期待第二部,5.0,2018-12-01 21:51:33
H.,内江,哈哈毒液简直不要太可爱啊！,5.0,2018-12-01 21:50:56
金色的橄榄枝100,南昌,不错，还不错哦,5.0,2018-12-01 21:50:18
［++++］,泰州,刚开始都有点异形的感觉了,5.0,2018-12-01 21:50:18
阿尔法.缪,郑州,还不错，挺好看的,4.5,2018-12-01 21:50:14
,昆明,好看到爆，喜欢❤ ,5.0,2018-12-01 21:49:52
小美超608,松原,太刺激了 最后还铺垫了一下 期待下一个作品,5.0,2018-12-01 21:49:46
菡懿楚曼百姓缘,驻马店,很棒，漫威超给力！！观影很嗨！！！,4.0,2018-12-01 21:49:45
_qq5fv1409990602,红河,其实这是喜剧片，有语言的外星异形用沟通把外形带来的恐怖一扫而空。,4.5,2018-12-01 21:49:41
wen叔52,佛山,挺好看的，搞笑和刺激，看的,5.0,2018-12-01 21:49:37
珂珂,广安,。。。太好看了,4.5,2018-12-01 21:49:29
遗忘了逝去的年轮！,深圳,电影院不发3D眼镜，差评。,0.5,2018-12-01 21:49:25
ACQ569843733,北京,很有创意的影片、值得一看,5.0,2018-12-01 21:49:06
武顺杰-锦华装饰,泰州,普通的爆米花，唯一的亮点就是强行把毒液洗白了，233333，编剧真流弊，服了,4.0,2018-12-01 21:49:03
Rxc121881742,顺德,不错，就是删掉太多了,5.0,2018-12-01 21:48:51
中二病-蕾姆,泸州,非常不错哦(⊙o⊙)哦！,5.0,2018-12-01 21:48:45
莲,,非常好，期待漫威的2020年的毒液2，中的屠杀,5.0,2018-12-01 21:48:40
冬雪,沈阳,如果一惊一乍算惊悚的话啊？那好吧😊 ,4.0,2018-12-01 21:48:35
SVB414706657,天津,很好看 👍就是🈶一点小恶心🤢,5.0,2018-12-01 21:48:28
信念,惠阳,还行没想像中,3.5,2018-12-01 21:48:16
纯,深圳,好看，不错，希望多出这些电影,5.0,2018-12-01 21:47:52
小粑,顺德,震撼就震撼，却小了样东西，我一时又说不出！！会有续集吧！,4.5,2018-12-01 21:47:52
兜兜转转,西安,故事情节挺好,5.0,2018-12-01 21:47:35
jBv797785170,金坛,太酷了，好久没有看到这么炫酷的电影了，推荐。,4.5,2018-12-01 21:47:06
kaZ774479083,东莞,还可以吧不错,2.0,2018-12-01 21:46:43
HXr915755571,南通,震撼全场，画面效果好,4.0,2018-12-01 21:46:33
vCx915902466,哈尔滨,This is a love story。这个毒液也太可爱了吧！三刷都不够！喜欢Venom和Eddie的各种小互动，虽然和漫画有一定偏差，但是汤老师演绎的非常好。强推！,5.0,2018-12-01 21:45:56
tRD922275334,重庆,我觉得很好看,4.5,2018-12-01 21:45:41
倾我一世佳年华,石家庄,好看，，，，,5.0,2018-12-01 21:45:25
张小凤,丹东,实在太好看了！,5.0,2018-12-01 21:45:16
FDu663148811,大理,好看，尽管还是那些套路，男主有型。,4.5,2018-12-01 21:45:11
塞下秋雪,大连,感觉一般，没有打动人心之处，而且场景设计也一般。,2.5,2018-12-01 21:45:01
白勇927,贵阳,好看，拍的真的是不错,5.0,2018-12-01 21:44:41
大大～,厦门,这毒液还挺可爱的,4.5,2018-12-01 21:44:29
以书为友,常州,"确实是一部极富观赏力的美国大片。单是故事的编造、人物(还有生物体)的塑造，还有各种令人眼花缭乱的特技设计。。。都是技高一筹!
超现实的剧情，但究其根本、人性的善良与正直仍是穿插在故事内外的主线。
不错。

",5.0,2018-12-01 21:44:28
ccxxffcc,驻马店,好看啊！！！毒液超帅还有点可爱！！！,5.0,2018-12-01 21:44:22
TXT617280800,泸州,nice!和妹妹一起看的 她第一次看电影呢 和我一起 看开心呀,5.0,2018-12-01 21:44:19
一只猪,深圳,"超级想拥有自己的毒液！
还有，电影不错就是位置被占了",5.0,2018-12-01 21:43:49
无敌阴人王,邯郸,还行 一般般吧,4.0,2018-12-01 21:43:33
￣ ￣)σ,安吉,感觉不只是炫酷特效而已，最后的结局让人感动不已。彩蛋让人忍不住期待下一部的精彩。,5.0,2018-12-01 21:43:15
zc88588,庆阳,漫画杰作…不错！,5.0,2018-12-01 21:43:12
大三号先生,盐城,向老爷子致敬,5.0,2018-12-01 21:43:11
大熊,鞍山,期待2 非常棒,5.0,2018-12-01 21:42:36
冯泽凡,随州,打斗场景很不错，剧情比较硬核,3.5,2018-12-01 21:42:25
ezX292787655,涟源市,111111,5.0,2018-12-01 21:42:15
张廷增,广州,电影很精彩，值得一看。,4.5,2018-12-01 21:42:11
张振宇422,亳州,特效很棒！非常不错，剧情很好！,5.0,2018-12-01 21:42:08
电脑上的那个,平顶山,电影很好看，环境也很好，但是3D镜片夹有点少整体还是挺不错的,4.0,2018-12-01 21:41:44
chenchan12345600,海口,还行吧，没有多大感觉,4.0,2018-12-01 21:41:36
eEI699775258,苏州,还不错。挺好看的。音响效果各方面都不错。,5.0,2018-12-01 21:41:17
小连（御参堂）霞浦,烟台,这是看的第二遍了，还是觉得毒液好有意思啊,5.0,2018-12-01 21:41:04
东哥,绵阳,爽歪歪，环境挺好的,4.5,2018-12-01 21:40:35
nCr159504977,北京,很好看 很搞笑,5.0,2018-12-01 21:40:18
ena1099,荆州,挺可爱的，不错,4.5,2018-12-01 21:40:05
陈木口子,宜昌,"毒液好可爱啊，
我喜欢她，快上车！嘻嘻嘻",5.0,2018-12-01 21:39:37
kjb730025202,西宁,好看，值得一看。,5.0,2018-12-01 21:38:50
私奔,广州,毒液很善良 果然还是善良可爱的人最讨喜,5.0,2018-12-01 21:38:41
丽,桃源,好看好看 期待第二部,5.0,2018-12-01 21:38:41
rgc202611023,南宁,爽！！！！！,5.0,2018-12-01 21:38:28
